order_id,order_date,customer_id,product_id,store_id,quantity,unit_price
O113750,07-04-2023,C0335,P006,S004,2,120
O113751,24-11-2023,C0254,P005,S003,6,150
O113752,01-12-2023,C0291,P004,S001,3,400
O113753,22-07-2023,C0359,P006,S001,4,120
O113754,15-02-2023,C0227,P008,S005,1,60
O113755,05-11-2023,C0013,P001,S002,6,1200
O113756,08-01-2023,C0186,P007,S004,3,30
O113757,27-07-2023,C0454,P008,S005,2,60
O113758,20-11-2023,C0467,P002,S001,5,800
O113759,10-12-2023,C0346,P001,S001,4,1200
O113760,11-06-2023,C0079,P008,S003,5,60
O113761,28-11-2023,C0438,P005,S001,7,150
O113762,13-07-2023,C0432,P004,S001,3,400
O113763,30-04-2023,C0366,P001,S001,3,1200
O113764,26-05-2023,C0137,P008,S003,3,60
O113765,10-07-2023,C0417,P006,S004,5,120
O113766,24-11-2023,C0467,P005,S005,7,150
O113767,25-03-2023,C0099,P005,S003,2,150
O113768,23-05-2023,C0207,P002,S005,4,800
O113769,25-03-2023,C0122,P006,S005,5,120
O113770,12-01-2023,C0127,P005,S001,5,150
O113771,19-01-2023,C0119,P002,S004,4,800
O113772,16-01-2023,C0335,P008,S001,4,60
O113773,26-06-2023,C0067,P001,S005,1,1200
O113774,02-09-2023,C0288,P004,S003,2,400
O113775,16-12-2023,C0264,P004,S002,5,400
O113776,15-06-2023,C0236,P007,S003,3,30
O113777,07-09-2023,C0168,P005,S004,2,150
O113778,26-07-2023,C0235,P001,S004,1,1200
O113779,09-12-2023,C0246,P003,S001,2,250
O113780,16-01-2023,C0060,P002,S003,2,800
O113781,19-07-2023,C0427,P007,S001,2,30
O113782,23-09-2023,C0331,P006,S002,3,120
O113783,11-07-2023,C0320,P008,S003,5,60
O113784,30-05-2023,C0473,P004,S005,2,400
O113785,22-07-2023,C0308,P004,S005,1,400
O113786,09-01-2023,C0189,P003,S002,1,250
O113787,03-08-2023,C0185,P006,S005,3,120
O113788,14-12-2023,C0254,P006,S003,4,120
O113789,23-07-2023,C0092,P003,S001,1,250
O113790,17-10-2023,C0334,P005,S001,1,150
O113791,01-07-2023,C0287,P007,S005,4,30
O113792,17-09-2023,C0151,P002,S001,2,800
O113793,01-07-2023,C0437,P002,S004,4,800
O113794,20-09-2023,C0021,P004,S003,3,400
O113795,14-08-2023,C0485,P004,S005,2,400
O113796,27-04-2023,C0329,P001,S001,1,1200
O113797,20-10-2023,C0320,P002,S002,4,800
O113798,06-12-2023,C0234,P007,S002,6,30
O113799,21-01-2023,C0485,P002,S001,4,800
O113800,09-10-2023,C0081,P001,S002,3,1200
O113801,03-06-2023,C0443,P006,S002,5,120
O113802,09-03-2023,C0313,P004,S004,3,400
O113803,29-03-2023,C0402,P007,S005,1,30
O113804,11-02-2023,C0499,P004,S004,1,400
O113805,15-06-2023,C0280,P002,S003,5,800
O113806,24-07-2023,C0141,P008,S005,3,60
O113807,23-06-2023,C0485,P005,S005,1,150
O113808,23-05-2023,C0181,P001,S002,3,1200
O113809,09-09-2023,C0125,P005,S003,3,150
O113810,25-04-2023,C0348,P003,S004,4,250
O113811,19-10-2023,C0078,P006,S002,2,120
O113812,21-07-2023,C0473,P005,S004,4,150
O113813,25-10-2023,C0226,P003,S004,1,250
O113814,26-07-2023,C0309,P008,S004,2,60
O113815,10-12-2023,C0100,P001,S001,4,1200
O113816,29-08-2023,C0358,P006,S001,3,120
O113817,30-01-2023,C0229,P001,S002,4,1200
O113818,15-01-2023,C0471,P003,S001,2,250
O113819,27-01-2023,C0340,P007,S005,3,30
O113820,26-02-2023,C0361,P007,S003,2,30
O113821,19-12-2023,C0314,P005,S002,3,150
O113822,08-06-2023,C0494,P006,S004,3,120
O113823,17-12-2023,C0452,P005,S001,7,150
O113824,06-04-2023,C0373,P007,S002,3,30
O113825,06-03-2023,C0169,P003,S004,1,250
O113826,27-10-2023,C0090,P007,S002,5,30
O113827,21-11-2023,C0229,P001,S003,7,1200
O113828,26-03-2023,C0288,P007,S005,2,30
O113829,03-02-2023,C0337,P001,S003,1,1200
O113830,15-07-2023,C0358,P007,S005,4,30
O113831,15-12-2023,C0248,P003,S004,5,250
O113832,09-08-2023,C0424,P002,S001,2,800
O113833,03-05-2023,C0223,P001,S003,2,1200
O113834,13-04-2023,C0454,P007,S001,4,30
O113835,26-03-2023,C0113,P002,S004,1,800
O113836,21-05-2023,C0431,P004,S005,1,400
O113837,26-03-2023,C0175,P007,S001,4,30
O113838,01-06-2023,C0080,P008,S004,1,60
O113839,28-08-2023,C0112,P006,S005,2,120
O113840,18-05-2023,C0265,P001,S002,5,1200
O113841,29-08-2023,C0153,P007,S003,4,30
O113842,01-02-2023,C0362,P001,S005,1,1200
O113843,18-04-2023,C0311,P008,S005,4,60
O113844,09-02-2023,C0295,P006,S004,2,120
O113845,17-09-2023,C0365,P008,S004,5,60
O113846,10-10-2023,C0003,P003,S004,2,250
O113847,29-09-2023,C0393,P001,S001,4,1200
O113848,31-07-2023,C0349,P004,S002,4,400
O113849,14-05-2023,C0161,P007,S002,1,30
O113850,20-04-2023,C0198,P001,S005,1,1200
O113851,13-08-2023,C0455,P003,S005,3,250
O113852,27-11-2023,C0452,P004,S002,6,400
O113853,17-01-2023,C0283,P003,S001,1,250
O113854,12-05-2023,C0283,P004,S002,2,400
O113855,02-03-2023,C0386,P005,S002,4,150
O113856,16-08-2023,C0231,P004,S001,1,400
O113857,01-10-2023,C0262,P007,S004,3,30
O113858,22-12-2023,C0334,P005,S005,6,150
O113859,08-07-2023,C0164,P008,S005,3,60
O113860,15-12-2023,C0435,P002,S005,5,800
O113861,15-07-2023,C0266,P005,S005,5,150
O113862,02-07-2023,C0451,P008,S005,2,60
O113863,21-07-2023,C0436,P008,S005,2,60
O113864,02-02-2023,C0270,P004,S005,1,400
O113865,18-10-2023,C0169,P008,S004,2,60
O113866,20-01-2023,C0246,P004,S005,4,400
O113867,21-05-2023,C0405,P008,S004,5,60
O113868,26-09-2023,C0394,P005,S004,5,150
O113869,15-07-2023,C0074,P001,S002,2,1200
O113870,15-06-2023,C0336,P007,S005,2,30
O113871,20-11-2023,C0250,P002,S005,4,800
O113872,26-07-2023,C0244,P003,S004,1,250
O113873,08-04-2023,C0201,P004,S005,2,400
O113874,26-10-2023,C0216,P005,S002,1,150
O113875,04-05-2023,C0426,P003,S002,1,250
O113876,12-03-2023,C0410,P001,S003,1,1200
O113877,26-04-2023,C0057,P001,S003,2,1200
O113878,24-01-2023,C0258,P006,S004,5,120
O113879,30-06-2023,C0284,P008,S001,2,60
O113880,13-07-2023,C0013,P007,S002,2,30
O113881,26-01-2023,C0318,P007,S002,4,30
O113882,21-03-2023,C0099,P004,S001,1,400
O113883,14-08-2023,C0099,P004,S005,2,400
O113884,12-04-2023,C0401,P001,S005,4,1200
O113885,17-07-2023,C0019,P002,S003,3,800
O113886,30-03-2023,C0178,P005,S005,3,150
O113887,05-03-2023,C0186,P007,S002,5,30
O113888,26-12-2023,C0135,P006,S004,2,120
O113889,13-06-2023,C0116,P008,S002,1,60
O113890,01-09-2023,C0244,P004,S001,3,400
O113891,01-04-2023,C0178,P008,S003,5,60
O113892,18-07-2023,C0211,P001,S005,2,1200
O113893,23-09-2023,C0302,P008,S004,2,60
O113894,13-02-2023,C0178,P006,S005,1,120
O113895,16-06-2023,C0206,P008,S004,1,60
O113896,03-02-2023,C0269,P003,S003,1,250
O113897,07-03-2023,C0492,P007,S003,4,30
O113898,17-11-2023,C0336,P002,S004,6,800
O113899,06-01-2023,C0196,P007,S002,2,30
O113900,02-09-2023,C0056,P003,S001,2,250
O113901,17-11-2023,C0247,P001,S001,3,1200
O113902,22-01-2023,C0467,P008,S003,4,60
O113903,14-03-2023,C0263,P002,S002,2,800
O113904,07-07-2023,C0269,P005,S001,3,150
O113905,14-08-2023,C0457,P001,S005,2,1200
O113906,23-02-2023,C0399,P003,S002,1,250
O113907,04-03-2023,C0241,P005,S001,3,150
O113908,02-11-2023,C0350,P001,S001,2,1200
O113909,04-09-2023,C0365,P006,S001,2,120
O113910,04-02-2023,C0441,P002,S003,2,800
O113911,04-08-2023,C0180,P008,S001,1,60
O113912,25-02-2023,C0139,P007,S001,4,30
O113913,24-12-2023,C0379,P005,S005,6,150
O113914,27-03-2023,C0170,P007,S005,2,30
O113915,17-05-2023,C0049,P005,S003,3,150
O113916,17-08-2023,C0207,P005,S002,2,150
O113917,07-12-2023,C0318,P008,S002,4,60
O113918,29-09-2023,C0413,P005,S002,2,150
O113919,18-08-2023,C0329,P005,S005,2,150
O113920,05-05-2023,C0097,P007,S002,2,30
O113921,29-05-2023,C0087,P001,S001,1,1200
O113922,28-12-2023,C0473,P008,S003,4,60
O113923,09-04-2023,C0479,P008,S002,3,60
O113924,14-02-2023,C0021,P007,S002,2,30
O113925,25-10-2023,C0144,P007,S002,2,30
O113926,28-04-2023,C0231,P004,S005,3,400
O113927,06-09-2023,C0387,P004,S002,1,400
O113928,04-06-2023,C0403,P003,S003,2,250
O113929,10-05-2023,C0205,P001,S001,3,1200
O113930,18-02-2023,C0044,P002,S005,1,800
O113931,04-08-2023,C0054,P008,S003,2,60
O113932,18-11-2023,C0110,P006,S002,8,120
O113933,18-12-2023,C0019,P003,S002,5,250
O113934,15-02-2023,C0367,P004,S001,3,400
O113935,01-09-2023,C0345,P005,S004,3,150
O113936,20-10-2023,C0445,P001,S001,4,1200
O113937,17-08-2023,C0209,P001,S001,3,1200
O113938,03-04-2023,C0328,P008,S004,5,60
O113939,30-03-2023,C0244,P006,S003,1,120
O113940,27-07-2023,C0129,P002,S001,2,800
O113941,10-08-2023,C0239,P005,S001,3,150
O113942,04-05-2023,C0378,P002,S002,4,800
O113943,11-05-2023,C0463,P001,S005,4,1200
O113944,25-07-2023,C0086,P007,S001,1,30
O113945,29-11-2023,C0341,P005,S003,7,150
O113946,06-07-2023,C0209,P001,S001,3,1200
O113947,22-07-2023,C0079,P001,S005,3,1200
O113948,24-03-2023,C0335,P002,S001,2,800
O113949,22-02-2023,C0441,P007,S003,1,30
O113950,03-01-2023,C0353,P002,S001,1,800
O113951,08-06-2023,C0418,P004,S002,1,400
O113952,12-06-2023,C0259,P001,S002,4,1200
O113953,22-10-2023,C0394,P007,S003,3,30
O113954,20-09-2023,C0495,P003,S005,3,250
O113955,15-07-2023,C0187,P007,S001,5,30
O113956,15-04-2023,C0153,P006,S002,3,120
O113957,25-12-2023,C0239,P008,S002,3,60
O113958,02-05-2023,C0147,P003,S001,4,250
O113959,23-05-2023,C0338,P007,S003,4,30
O113960,14-02-2023,C0189,P001,S005,2,1200
O113961,28-06-2023,C0209,P001,S005,5,1200
O113962,13-09-2023,C0491,P002,S003,2,800
O113963,17-07-2023,C0272,P002,S001,2,800
O113964,12-12-2023,C0219,P006,S003,5,120
O113965,02-08-2023,C0122,P003,S005,1,250
O113966,21-11-2023,C0328,P007,S005,5,30
O113967,27-11-2023,C0457,P003,S005,4,250
O113968,15-02-2023,C0409,P002,S001,3,800
O113969,17-03-2023,C0206,P006,S001,1,120
O113970,06-01-2023,C0457,P007,S003,2,30
O113971,17-07-2023,C0344,P008,S001,1,60
O113972,04-06-2023,C0168,P001,S002,5,1200
O113973,17-03-2023,C0240,P004,S005,1,400
O113974,27-06-2023,C0086,P003,S002,1,250
O113975,22-12-2023,C0435,P003,S004,3,250
O113976,08-02-2023,C0160,P002,S002,3,800
O113977,15-02-2023,C0413,P005,S004,2,150
O113978,30-04-2023,C0182,P001,S004,3,1200
O113979,11-06-2023,C0234,P005,S002,5,150
O113980,09-04-2023,C0025,P003,S001,1,250
O113981,09-02-2023,C0015,P004,S004,1,400
O113982,09-06-2023,C0069,P005,S001,1,150
O113983,10-02-2023,C0220,P006,S002,2,120
O113984,09-08-2023,C0060,P006,S004,5,120
O113985,24-05-2023,C0167,P005,S005,2,150
O113986,28-05-2023,C0158,P004,S005,1,400
O113987,01-01-2023,C0440,P003,S001,4,250
O113988,20-01-2023,C0086,P002,S004,5,800
O113989,17-08-2023,C0081,P001,S002,2,1200
O113990,23-05-2023,C0365,P001,S003,3,1200
O113991,31-03-2023,C0277,P008,S004,5,60
O113992,01-09-2023,C0085,P007,S002,3,30
O113993,03-03-2023,C0427,P001,S002,2,1200
O113994,16-04-2023,C0243,P001,S003,3,1200
O113995,16-02-2023,C0030,P001,S005,2,1200
O113996,21-09-2023,C0007,P008,S005,4,60
O113997,01-10-2023,C0172,P002,S001,3,800
O113998,07-07-2023,C0126,P006,S004,3,120
O113999,21-10-2023,C0173,P007,S004,2,30
O114000,15-04-2023,C0230,P001,S004,2,1200
O114001,29-03-2023,C0464,P005,S004,2,150
O114002,22-04-2023,C0002,P007,S001,2,30
O114003,17-01-2023,C0376,P002,S005,1,800
O114004,30-12-2023,C0405,P002,S004,2,800
O114005,03-11-2023,C0175,P002,S004,5,800
O114006,10-06-2023,C0309,P004,S001,4,400
O114007,29-09-2023,C0232,P002,S001,1,800
O114008,08-03-2023,C0492,P007,S003,5,30
O114009,28-03-2023,C0377,P007,S005,4,30
O114010,23-04-2023,C0146,P002,S005,3,800
O114011,22-02-2023,C0299,P007,S003,2,30
O114012,15-09-2023,C0049,P007,S001,2,30
O114013,13-05-2023,C0388,P003,S002,1,250
O114014,07-07-2023,C0492,P001,S003,5,1200
O114015,03-08-2023,C0429,P002,S002,3,800
O114016,25-03-2023,C0133,P003,S001,1,250
O114017,10-10-2023,C0431,P002,S004,5,800
O114018,26-01-2023,C0257,P003,S001,1,250
O114019,11-04-2023,C0193,P005,S004,2,150
O114020,08-05-2023,C0307,P008,S003,1,60
O114021,18-02-2023,C0053,P004,S004,3,400
O114022,15-03-2023,C0213,P001,S001,1,1200
O114023,24-01-2023,C0120,P004,S002,4,400
O114024,23-07-2023,C0472,P005,S005,2,150
O114025,07-06-2023,C0274,P001,S004,3,1200
O114026,02-04-2023,C0276,P003,S003,1,250
O114027,16-05-2023,C0219,P008,S001,3,60
O114028,10-04-2023,C0383,P008,S002,2,60
O114029,20-11-2023,C0371,P006,S001,5,120
O114030,07-12-2023,C0219,P008,S001,5,60
O114031,30-10-2023,C0163,P005,S001,2,150
O114032,20-08-2023,C0260,P003,S001,2,250
O114033,17-04-2023,C0464,P005,S005,4,150
O114034,07-05-2023,C0371,P005,S002,1,150
O114035,23-08-2023,C0086,P001,S003,4,1200
O114036,18-03-2023,C0373,P004,S005,4,400
O114037,20-05-2023,C0079,P001,S001,3,1200
O114038,12-10-2023,C0203,P003,S002,4,250
O114039,16-01-2023,C0150,P001,S004,3,1200
O114040,06-02-2023,C0071,P003,S003,1,250
O114041,22-05-2023,C0104,P002,S001,5,800
O114042,03-09-2023,C0093,P003,S004,3,250
O114043,08-12-2023,C0009,P007,S001,5,30
O114044,11-12-2023,C0351,P002,S002,4,800
O114045,23-11-2023,C0376,P005,S002,8,150
O114046,21-05-2023,C0214,P002,S001,3,800
O114047,02-01-2023,C0014,P006,S005,1,120
O114048,02-10-2023,C0231,P001,S001,3,1200
O114049,29-04-2023,C0162,P004,S001,1,400
O114050,11-03-2023,C0145,P003,S004,3,250
O114051,11-08-2023,C0113,P008,S003,1,60
O114052,01-03-2023,C0336,P005,S004,5,150
O114053,11-03-2023,C0251,P007,S003,1,30
O114054,01-04-2023,C0306,P005,S001,5,150
O114055,06-04-2023,C0173,P002,S001,3,800
O114056,22-12-2023,C0466,P008,S001,8,60
O114057,28-07-2023,C0014,P004,S002,3,400
O114058,19-07-2023,C0068,P005,S001,2,150
O114059,12-03-2023,C0171,P007,S005,4,30
O114060,05-05-2023,C0238,P002,S005,2,800
O114061,12-01-2023,C0255,P004,S001,1,400
O114062,12-07-2023,C0196,P002,S002,2,800
O114063,12-06-2023,C0468,P007,S004,4,30
O114064,14-07-2023,C0065,P002,S005,2,800
O114065,08-11-2023,C0316,P003,S003,4,250
O114066,07-08-2023,C0066,P008,S003,2,60
O114067,27-01-2023,C0353,P002,S005,3,800
O114068,21-12-2023,C0403,P007,S003,3,30
O114069,14-02-2023,C0467,P005,S004,4,150
O114070,06-09-2023,C0317,P001,S003,1,1200
O114071,26-03-2023,C0188,P001,S002,3,1200
O114072,13-04-2023,C0440,P005,S002,2,150
O114073,18-01-2023,C0414,P001,S001,5,1200
O114074,29-08-2023,C0309,P008,S004,2,60
O114075,14-07-2023,C0045,P008,S001,2,60
O114076,20-02-2023,C0251,P008,S001,3,60
O114077,28-04-2023,C0086,P005,S004,3,150
O114078,31-03-2023,C0474,P008,S005,3,60
O114079,30-03-2023,C0292,P005,S002,3,150
O114080,04-11-2023,C0377,P002,S001,4,800
O114081,28-08-2023,C0213,P001,S005,1,1200
O114082,09-08-2023,C0173,P006,S005,3,120
O114083,05-09-2023,C0271,P006,S002,3,120
O114084,11-11-2023,C0500,P003,S004,3,250
O114085,08-08-2023,C0241,P002,S001,1,800
O114086,20-04-2023,C0165,P001,S004,2,1200
O114087,21-03-2023,C0053,P001,S004,2,1200
O114088,02-03-2023,C0401,P007,S004,5,30
O114089,23-06-2023,C0008,P005,S001,2,150
O114090,24-04-2023,C0067,P006,S002,1,120
O114091,25-11-2023,C0218,P007,S004,8,30
O114092,18-09-2023,C0373,P002,S004,3,800
O114093,14-02-2023,C0191,P007,S003,4,30
O114094,09-07-2023,C0136,P007,S002,2,30
O114095,10-07-2023,C0247,P006,S001,1,120
O114096,27-10-2023,C0360,P005,S003,3,150
O114097,30-06-2023,C0053,P001,S004,2,1200
O114098,16-07-2023,C0157,P003,S001,4,250
O114099,13-04-2023,C0281,P001,S001,5,1200
O114100,04-12-2023,C0195,P005,S004,3,150
O114101,01-08-2023,C0429,P008,S001,5,60
O114102,23-11-2023,C0267,P001,S002,2,1200
O114103,17-03-2023,C0181,P008,S004,4,60
O114104,05-04-2023,C0054,P005,S004,2,150
O114105,13-06-2023,C0210,P005,S003,1,150
O114106,20-10-2023,C0481,P008,S003,5,60
O114107,08-10-2023,C0109,P005,S004,5,150
O114108,05-05-2023,C0073,P008,S005,4,60
O114109,08-04-2023,C0380,P006,S001,3,120
O114110,13-09-2023,C0498,P003,S003,4,250
O114111,26-12-2023,C0229,P003,S004,5,250
O114112,16-07-2023,C0135,P007,S003,5,30
O114113,30-11-2023,C0415,P001,S002,4,1200
O114114,21-05-2023,C0158,P004,S005,3,400
O114115,18-02-2023,C0209,P003,S005,3,250
O114116,13-07-2023,C0193,P003,S001,2,250
O114117,06-10-2023,C0466,P006,S001,1,120
O114118,20-06-2023,C0119,P001,S005,3,1200
O114119,19-11-2023,C0021,P002,S003,4,800
O114120,11-06-2023,C0319,P006,S005,3,120
O114121,16-05-2023,C0091,P008,S005,2,60
O114122,13-01-2023,C0213,P003,S004,1,250
O114123,19-12-2023,C0253,P004,S005,3,400
O114124,18-01-2023,C0074,P005,S001,2,150
O114125,23-01-2023,C0118,P003,S002,1,250
O114126,20-03-2023,C0405,P005,S005,2,150
O114127,17-08-2023,C0269,P004,S004,1,400
O114128,06-04-2023,C0241,P006,S001,1,120
O114129,19-12-2023,C0046,P004,S002,6,400
O114130,08-02-2023,C0028,P004,S003,2,400
O114131,24-01-2023,C0428,P007,S002,4,30
O114132,17-10-2023,C0053,P007,S005,3,30
O114133,29-08-2023,C0069,P001,S004,2,1200
O114134,09-04-2023,C0091,P003,S005,3,250
O114135,03-12-2023,C0162,P008,S001,6,60
O114136,04-06-2023,C0476,P008,S002,2,60
O114137,01-08-2023,C0151,P002,S003,2,800
O114138,03-02-2023,C0499,P007,S002,1,30
O114139,16-04-2023,C0081,P004,S003,3,400
O114140,23-10-2023,C0462,P006,S001,2,120
O114141,23-05-2023,C0425,P007,S002,5,30
O114142,03-01-2023,C0157,P007,S004,2,30
O114143,30-03-2023,C0005,P008,S003,1,60
O114144,04-09-2023,C0489,P005,S003,4,150
O114145,05-03-2023,C0376,P002,S001,4,800
O114146,09-10-2023,C0046,P003,S001,1,250
O114147,29-04-2023,C0320,P003,S002,3,250
O114148,03-02-2023,C0281,P002,S003,4,800
O114149,31-08-2023,C0483,P002,S004,2,800
O114150,12-07-2023,C0079,P001,S001,1,1200
O114151,15-01-2023,C0346,P004,S003,1,400
O114152,11-01-2023,C0373,P001,S004,3,1200
O114153,04-02-2023,C0004,P001,S004,1,1200
O114154,21-09-2023,C0497,P002,S002,1,800
O114155,03-07-2023,C0045,P004,S003,4,400
O114156,28-07-2023,C0470,P002,S001,3,800
O114157,02-08-2023,C0110,P005,S001,2,150
O114158,27-11-2023,C0365,P006,S001,4,120
O114159,22-03-2023,C0489,P007,S003,3,30
O114160,14-09-2023,C0379,P004,S001,1,400
O114161,03-07-2023,C0440,P002,S001,4,800
O114162,17-03-2023,C0420,P008,S002,3,60
O114163,14-07-2023,C0025,P003,S001,2,250
O114164,02-06-2023,C0134,P007,S003,1,30
O114165,09-08-2023,C0442,P005,S002,4,150
O114166,28-04-2023,C0035,P002,S001,3,800
O114167,18-10-2023,C0383,P002,S002,4,800
O114168,23-07-2023,C0127,P002,S002,1,800
O114169,18-11-2023,C0324,P004,S005,5,400
O114170,08-07-2023,C0322,P004,S005,2,400
O114171,11-12-2023,C0328,P005,S004,6,150
O114172,21-05-2023,C0339,P008,S003,2,60
O114173,24-06-2023,C0221,P002,S002,2,800
O114174,11-09-2023,C0466,P006,S001,2,120
O114175,01-12-2023,C0105,P007,S003,2,30
O114176,20-07-2023,C0175,P004,S004,1,400
O114177,14-10-2023,C0106,P001,S001,3,1200
O114178,13-03-2023,C0193,P002,S002,3,800
O114179,14-11-2023,C0256,P007,S002,4,30
O114180,28-12-2023,C0411,P006,S002,6,120
O114181,08-10-2023,C0056,P006,S003,5,120
O114182,13-07-2023,C0083,P007,S005,2,30
O114183,16-05-2023,C0278,P003,S004,4,250
O114184,29-05-2023,C0078,P005,S002,4,150
O114185,18-11-2023,C0094,P001,S002,3,1200
O114186,06-08-2023,C0420,P004,S002,2,400
O114187,25-04-2023,C0244,P007,S003,3,30
O114188,05-08-2023,C0008,P007,S005,4,30
O114189,04-08-2023,C0267,P005,S005,4,150
O114190,20-06-2023,C0436,P006,S002,1,120
O114191,29-04-2023,C0362,P008,S003,3,60
O114192,17-11-2023,C0481,P001,S004,4,1200
O114193,30-01-2023,C0021,P004,S002,3,400
O114194,19-11-2023,C0394,P007,S002,4,30
O114195,08-02-2023,C0061,P004,S004,2,400
O114196,08-06-2023,C0364,P008,S002,1,60
O114197,23-04-2023,C0388,P003,S003,1,250
O114198,07-12-2023,C0226,P006,S004,5,120
O114199,16-11-2023,C0276,P001,S005,6,1200
O114200,10-11-2023,C0038,P002,S004,7,800
O114201,17-08-2023,C0484,P006,S005,3,120
O114202,10-03-2023,C0426,P001,S004,4,1200
O114203,16-01-2023,C0259,P003,S005,1,250
O114204,12-11-2023,C0295,P004,S001,5,400
O114205,10-11-2023,C0261,P003,S005,4,250
O114206,28-03-2023,C0447,P007,S005,1,30
O114207,08-05-2023,C0137,P005,S003,3,150
O114208,04-09-2023,C0124,P008,S001,4,60
O114209,24-12-2023,C0462,P008,S003,6,60
O114210,16-12-2023,C0430,P005,S002,6,150
O114211,24-09-2023,C0221,P007,S002,4,30
O114212,10-01-2023,C0166,P008,S001,4,60
O114213,01-04-2023,C0082,P006,S005,1,120
O114214,04-08-2023,C0103,P004,S001,2,400
O114215,21-02-2023,C0446,P008,S004,4,60
O114216,30-09-2023,C0133,P005,S002,4,150
O114217,16-08-2023,C0304,P008,S005,4,60
O114218,04-08-2023,C0057,P004,S004,3,400
O114219,28-01-2023,C0187,P006,S005,4,120
O114220,23-12-2023,C0446,P008,S001,5,60
O114221,23-08-2023,C0162,P004,S001,4,400
O114222,10-12-2023,C0240,P005,S004,6,150
O114223,07-03-2023,C0056,P005,S001,5,150
O114224,28-08-2023,C0126,P008,S005,5,60
O114225,11-11-2023,C0421,P006,S001,7,120
O114226,14-11-2023,C0244,P001,S003,6,1200
O114227,13-01-2023,C0367,P004,S002,3,400
O114228,31-03-2023,C0188,P003,S004,1,250
O114229,16-05-2023,C0398,P001,S003,5,1200
O114230,10-07-2023,C0473,P005,S002,3,150
O114231,21-09-2023,C0363,P003,S004,2,250
O114232,11-10-2023,C0434,P002,S003,4,800
O114233,25-11-2023,C0436,P002,S004,7,800
O114234,29-09-2023,C0184,P001,S003,4,1200
O114235,10-11-2023,C0037,P006,S002,8,120
O114236,15-05-2023,C0304,P008,S005,1,60
O114237,14-06-2023,C0341,P002,S002,4,800
O114238,26-12-2023,C0052,P008,S002,4,60
O114239,21-01-2023,C0145,P007,S004,3,30
O114240,19-01-2023,C0424,P001,S001,4,1200
O114241,24-05-2023,C0287,P007,S004,3,30
O114242,04-01-2023,C0466,P002,S003,3,800
O114243,19-11-2023,C0032,P004,S005,3,400
O114244,23-01-2023,C0261,P001,S002,5,1200
O114245,23-03-2023,C0417,P007,S004,3,30
O114246,23-02-2023,C0418,P002,S001,3,800
O114247,18-11-2023,C0406,P001,S002,4,1200
O114248,19-06-2023,C0308,P006,S004,4,120
O114249,01-05-2023,C0129,P008,S002,1,60
O114250,23-09-2023,C0369,P008,S003,1,60
O114251,21-10-2023,C0039,P001,S003,2,1200
O114252,26-04-2023,C0227,P007,S005,4,30
O114253,31-08-2023,C0102,P008,S001,4,60
O114254,28-07-2023,C0138,P005,S001,2,150
O114255,26-12-2023,C0290,P001,S001,6,1200
O114256,10-08-2023,C0344,P007,S002,1,30
O114257,21-07-2023,C0227,P001,S003,1,1200
O114258,24-03-2023,C0442,P005,S005,3,150
O114259,19-01-2023,C0450,P006,S001,5,120
O114260,31-01-2023,C0134,P001,S003,4,1200
O114261,05-10-2023,C0009,P002,S004,3,800
O114262,10-03-2023,C0003,P008,S002,5,60
O114263,19-12-2023,C0382,P003,S002,1,250
O114264,04-04-2023,C0291,P007,S001,4,30
O114265,10-01-2023,C0309,P001,S002,4,1200
O114266,01-07-2023,C0491,P003,S005,3,250
O114267,18-06-2023,C0300,P003,S001,1,250
O114268,02-10-2023,C0066,P002,S005,2,800
